Generation;AvgFitness;MaxFitness;MinFitness;StdDevFitness;AvgStamina;MaxStamina;MinStamina;StdDevStamina;AvgSpeed;MaxSpeed;MinSpeed;StdDevSpeed;AvgEatNeed;MaxEatNeed;MinEatNeed;StdDevEatNeed;AvgFatSave;MaxFatSave;MinFatSave;StdDevFatSave
37;153,1461;153,5338;151,4153;0,5576;5,0004;5,1079;4,9534;0,0197;19,9738;20,0000;19,7520;0,0547;3,3198;3,8708;2,5712;0,2657;0,3523;0,5697;0,0000;0,1366
38;153,2656;153,5351;150,8732;0,5136;4,9983;5,0975;4,9391;0,0204;19,9874;20,0000;19,8082;0,0349;3,3144;3,7045;2,4813;0,2419;0,3485;0,5868;0,0000;0,1480
39;152,9223;153,5351;142,4649;1,8048;4,9926;5,0000;4,8432;0,0265;19,9984;20,1599;19,9381;0,0298;3,3257;3,6667;2,7169;0,2221;0,3696;0,5697;0,0000;0,1199
40;152,7848;153,5351;144,7827;1,5953;4,9881;5,0176;4,7973;0,0351;19,9931;20,1599;19,9141;0,0327;3,3444;3,9637;2,5103;0,2974;0,3748;0,6694;0,0896;0,1149
41;152,1131;153,5351;133,8279;4,2071;4,9907;5,1658;4,9297;0,0339;19,9968;20,1599;19,9370;0,0424;3,4187;3,7945;2,5474;0,2349;0,3515;0,5303;0,1055;0,1119
42;151,5827;153,5351;133,8279;5,0607;4,9856;5,0000;4,9230;0,0192;19,9890;20,1599;19,8837;0,0453;3,4869;3,8342;2,9810;0,2319;0,3454;0,5517;0,0000;0,1264
43;152,0594;153,5351;134,0922;4,1606;4,9926;5,1371;4,9035;0,0292;19,9909;20,1599;19,9122;0,0351;3,4484;4,0741;3,0759;0,2172;0,3838;0,5951;0,0282;0,1245
44;152,4603;153,5351;134,2556;3,1807;4,9884;5,0000;4,8543;0,0254;19,9973;20,1599;19,9243;0,0422;3,3680;3,6680;3,0973;0,1681;0,3359;0,6889;-0,1357;0,1885
45;152,1371;153,5351;133,6678;4,2315;5,0024;5,1556;4,9705;0,0301;19,9947;20,1599;19,8884;0,0342;3,3521;3,7702;3,1116;0,1683;0,3525;0,7107;0,0000;0,1450
46;152,0419;153,5351;133,4202;4,2931;4,9942;5,0762;4,9054;0,0223;19,9940;20,1599;19,8876;0,0363;3,3577;3,8907;3,1128;0,1652;0,3931;0,8328;0,0333;0,1464
47;153,0492;153,5356;149,1075;0,8939;4,9928;5,1914;4,8356;0,0425;20,0050;20,1959;19,9318;0,0436;3,3843;4,0064;3,0802;0,1912;0,3560;0,9933;0,0086;0,1688
48;152,9343;153,5356;147,4521;1,1796;4,9826;5,0000;4,8623;0,0365;19,9994;20,1599;19,9003;0,0315;3,4201;3,9333;3,1128;0,1771;0,4128;1,0000;0,1222;0,1673
49;152,1825;153,5356;134,2419;3,5125;4,9757;5,0000;4,8207;0,0474;19,9985;20,0741;19,9064;0,0196;3,4181;4,0674;3,0158;0,1861;0,3943;1,0000;0,1529;0,1488
0;3,5359;19,0106;-3,8013;6,2386;2,5564;4,8949;0,7127;1,1822;12,8694;19,9453;5,7088;4,4878;4,0587;5,9696;2,0243;1,2328;0,5093;0,9983;0,0325;0,2820
1;92,2684;123,8916;76,3922;10,3814;3,2258;5,0000;0,5436;1,3700;14,3727;20,0000;6,3284;3,8998;3,6832;5,8581;2,0000;1,1918;0,4728;1,0992;0,0000;0,2808
2;99,3844;123,8916;77,3448;11,7772;3,8127;5,0000;0,5000;1,2467;15,6138;20,0000;8,7499;3,2435;3,5579;6,0000;2,1411;1,1745;0,4097;0,9584;0,0615;0,2407
3;105,1612;135,4315;88,0157;10,8906;4,3111;5,0000;2,1640;0,7661;16,0357;19,7132;9,7442;2,8415;3,6422;6,0918;2,0000;1,2386;0,3602;0,9584;0,0000;0,2516
4;105,6179;135,4315;82,8325;11,2025;4,2651;5,0439;1,3150;0,7610;16,2582;20,0000;9,3695;2,6646;3,6527;6,0000;2,0000;1,2102;0,3760;0,9647;0,0000;0,2552
5;107,8746;141,9102;88,6492;13,3428;4,3206;5,0000;3,2772;0,5893;16,6863;20,0000;9,2223;2,5586;3,9322;6,0000;2,0000;1,4462;0,3595;1,0000;0,0000;0,2584
6;114,8281;142,4901;87,1756;15,5408;4,4935;5,0000;2,9685;0,5832;17,2506;20,0000;8,2391;2,5833;3,7418;6,0000;2,0000;1,2356;0,3765;1,0000;0,0000;0,2739
7;116,6251;143,2279;86,9682;16,1428;4,5041;5,0000;2,2152;0,6568;17,7134;20,0951;9,4442;2,0763;4,0874;6,0000;2,0000;1,1429;0,3002;1,0000;0,0000;0,2136
8;126,4545;145,9564;88,1595;15,1191;4,7206;5,0000;3,6445;0,3393;18,1544;20,0000;9,4442;2,0335;4,1017;6,0000;2,0000;1,1345;0,2391;0,5271;0,0000;0,1616
9;126,4614;145,9564;88,1119;15,9840;4,8055;5,0000;3,6445;0,2850;17,7940;20,0000;7,3939;3,0017;4,3545;6,0000;2,0000;1,0664;0,1992;0,5787;-0,0768;0,1722
10;132,8248;149,5488;109,5588;11,2835;4,8781;5,0168;4,3729;0,1461;18,6632;20,0000;14,5402;1,3072;4,5008;6,0000;2,0000;1,0705;0,1910;0,5130;0,0000;0,1441
11;132,9541;149,5488;95,4226;12,0446;4,8432;5,0000;4,1632;0,1852;18,6676;20,0000;14,2589;1,5153;4,2045;6,0000;2,0000;1,1984;0,2284;0,5692;-0,0468;0,1499
12;133,0327;149,5488;114,3099;11,0431;4,8297;5,0581;4,2428;0,1592;18,6611;20,0000;12,5098;1,6208;4,1116;6,0000;2,0000;1,2257;0,1881;0,5682;-0,0468;0,1744
13;135,8929;149,6315;102,7232;11,7416;4,8429;5,0000;4,4176;0,1548;19,1962;20,0000;16,4071;0,8770;4,0618;6,0000;2,0000;1,3558;0,2097;0,7360;0,0000;0,1949
14;135,6964;149,6315;115,0990;10,7498;4,8827;5,0000;4,5155;0,1405;19,3992;20,1509;18,2494;0,6066;3,9898;6,0000;2,0000;1,2548;0,1437;0,5920;0,0000;0,1427
15;134,9557;149,6315;114,3272;11,1491;4,8938;5,0000;4,5499;0,1255;19,1772;20,0000;17,7730;0,7308;3,8169;6,0603;2,0000;1,1875;0,1183;0,6196;0,0000;0,1550
16;131,7966;149,6315;112,5767;11,8266;4,8538;5,0000;4,4149;0,1391;18,8668;20,0000;17,3632;0,8200;3,9748;6,0000;2,0000;1,1475;0,0975;0,7023;-0,0571;0,1281
17;135,4024;149,6315;111,6755;11,8143;4,8728;5,0000;4,5207;0,1212;19,0743;20,1220;17,2926;0,8670;3,7759;6,0000;2,0000;1,2371;0,0572;0,3087;-0,1456;0,0820
18;138,5009;149,6315;117,4370;9,4513;4,8809;5,0000;4,5129;0,1199;19,3597;20,0000;17,4059;0,7304;3,4676;6,0000;2,0000;1,4054;0,0606;0,2355;-0,1456;0,0663
19;141,3852;149,6441;118,8249;9,1961;4,9204;5,0420;4,6790;0,0971;19,6489;20,0000;17,5277;0,6150;3,1677;6,0000;2,0000;1,4848;0,0597;0,2158;0,0000;0,0607
20;142,2158;149,6441;124,2488;8,3641;4,9399;5,0000;4,6935;0,0894;19,5440;20,0000;16,7758;0,8067;2,9617;6,0000;2,0000;1,3884;0,0376;0,1560;0,0000;0,0384
21;143,6353;150,0459;128,8078;5,3962;4,9459;5,0819;4,6935;0,0804;19,4716;20,0000;16,6938;0,7262;2,9809;6,0000;1,8229;1,3063;0,0413;0,2297;-0,0893;0,0609
22;143,4266;150,0459;125,4735;6,1803;4,9375;5,0819;4,6935;0,0860;19,4872;20,0000;16,6938;0,8062;3,1371;6,0000;1,8229;1,4268;0,0546;0,1863;-0,0272;0,0557
23;144,8213;150,0459;124,9986;5,2118;4,9507;5,0819;4,6778;0,0789;19,7841;20,1734;18,3072;0,4236;3,2080;6,0000;1,8229;1,4339;0,0636;0,1935;-0,0925;0,0664
24;144,3511;150,0459;126,1958;5,8017;4,9436;5,0819;4,6291;0,0947;19,7480;20,0000;17,6590;0,4898;3,2970;6,0000;1,8229;1,4102;0,0589;0,2215;-0,0593;0,0647
25;143,8742;150,0459;125,2670;6,5964;4,9222;5,0819;4,6350;0,1095;19,5331;20,0000;16,7813;0,8254;2,7487;5,7572;1,8229;1,1343;0,0864;0,2635;0,0000;0,0681
26;144,5321;150,0459;129,8324;5,4077;4,9002;5,0819;4,4920;0,1254;19,5588;20,0000;16,7153;0,8941;2,3655;3,9486;1,8229;0,6058;0,0832;0,2319;0,0000;0,0555
27;145,0022;150,0459;129,8324;5,6104;4,9222;5,0445;4,4634;0,1175;19,5751;20,0000;15,8506;1,0209;2,3711;3,9359;1,8229;0,5554;0,0965;0,2666;0,0000;0,0679
28;145,1136;150,0459;124,6569;5,1566;4,9458;5,1554;4,6133;0,0998;19,6020;20,0710;15,5202;0,9562;2,4187;3,5425;1,8229;0,5036;0,1016;0,2465;-0,0126;0,0740
29;143,9642;150,0459;124,6569;5,7632;4,9239;5,1554;4,6133;0,1176;19,4120;20,0710;15,5202;1,0115;2,4046;3,7455;1,8229;0,5177;0,1222;0,2671;-0,0922;0,0923
30;144,4653;150,0459;121,6164;6,0006;4,9208;5,0574;4,5374;0,1226;19,4534;20,0000;13,6485;1,1916;2,2929;3,4550;1,8229;0,4223;0,1362;0,3142;0,0000;0,0792
31;144,6048;150,0459;132,2582;5,0150;4,8940;5,0000;4,4345;0,1560;19,6475;20,0000;17,3307;0,5888;2,3334;3,3779;1,8229;0,4725;0,1344;0,3791;-0,0923;0,0882
32;145,7457;150,0459;138,1050;4,0143;4,9112;5,0617;4,4784;0,1463;19,7292;20,0000;18,1640;0,4388;2,2278;3,9495;1,8229;0,4438;0,1361;0,4952;0,0000;0,1046
33;145,3330;150,0459;137,4621;3,6777;4,9059;5,0000;4,5133;0,1394;19,6830;20,0000;18,2918;0,3447;2,2984;4,7096;1,8229;0,6240;0,0973;0,3507;0,0000;0,0833
34;145,0703;150,0459;132,9813;4,3730;4,9072;5,0101;4,6568;0,1176;19,6372;20,0000;18,0944;0,3788;2,4269;6,0000;1,8229;0,9465;0,1034;0,3756;0,0000;0,0886
35;145,2601;150,0459;131,1095;4,7426;4,9228;5,1104;4,6146;0,1138;19,6036;20,0000;17,7145;0,5287;2,3726;6,0000;1,8229;0,8980;0,1147;0,3756;0,0000;0,0890
36;145,7293;150,0459;132,5251;4,3006;4,9314;5,0781;4,5393;0,1273;19,6647;20,0000;17,9193;0,4405;2,2364;3,4988;1,8229;0,4281;0,1098;0,3005;0,0000;0,0854
37;145,9523;150,0459;128,7562;4,6455;4,9528;5,0000;4,3494;0,1179;19,6203;20,0903;17,3343;0,5920;2,2713;3,4517;1,8229;0,4522;0,1010;0,3881;0,0000;0,0749
38;147,1427;150,0459;133,0463;3,5466;4,9750;5,1416;4,7039;0,0742;19,7257;20,0000;16,3768;0,6144;2,1795;3,5464;1,8229;0,4174;0,0961;0,2252;-0,0578;0,0636
39;147,6674;150,0459;140,6934;2,4091;4,9449;5,0000;4,5809;0,0920;19,8953;20,0000;19,1358;0,1688;2,0924;2,8834;1,8229;0,2306;0,1049;0,3010;-0,0161;0,0672
40;147,6428;150,1456;142,4543;2,4868;4,9494;5,0000;4,7337;0,0714;19,9341;20,0000;19,5764;0,1114;2,1850;3,1440;1,8064;0,3638;0,1084;0,3837;-0,0447;0,0878
41;148,3214;150,1456;143,1184;2,0743;4,9673;5,0000;4,7867;0,0602;19,9422;20,0000;19,6617;0,0912;2,1049;2,9045;1,8064;0,2792;0,1033;0,3232;0,0080;0,0595
42;148,1480;150,1456;143,5241;1,8972;4,9693;5,0000;4,7589;0,0591;19,9503;20,0000;19,7073;0,0683;2,1898;3,2634;1,8064;0,3552;0,0814;0,1906;0,0043;0,0443
43;148,0602;150,1456;142,8289;1,7998;4,9766;5,0924;4,7993;0,0520;19,9634;20,0000;19,7650;0,0550;2,2762;3,6860;1,8064;0,4509;0,0915;0,2325;-0,0830;0,0505
44;148,3541;150,1456;145,0313;1,4537;4,9752;5,1255;4,7963;0,0594;19,9360;20,0000;19,7074;0,0895;2,1157;2,7414;1,8064;0,2615;0,0850;0,1974;0,0000;0,0466
45;148,1171;150,1456;144,8483;1,6497;4,9534;5,0603;4,7951;0,0710;19,9253;20,0000;19,6784;0,0950;2,0232;2,8263;1,8064;0,1882;0,0884;0,1845;0,0000;0,0416
46;148,3053;150,1456;144,4576;1,5234;4,9592;5,0000;4,7612;0,0635;19,9107;20,0330;19,5561;0,1216;1,9909;2,1557;1,8064;0,0800;0,0900;0,1934;-0,0679;0,0482
47;148,0888;150,1456;142,2454;1,9462;4,9436;5,0000;4,6702;0,0836;19,9331;20,0760;19,6378;0,1052;1,9855;2,1947;1,8064;0,0934;0,0858;0,1845;-0,0679;0,0411
48;147,8581;150,1456;141,1663;2,2530;4,9349;5,0973;4,6128;0,1095;19,9393;20,0000;19,6939;0,0845;2,0036;2,2764;1,8064;0,0877;0,0958;0,1845;0,0688;0,0244
49;147,7338;150,1456;140,1311;2,6600;4,9219;5,0000;4,5589;0,1249;19,9472;20,0000;19,6939;0,0721;1,9937;2,1495;1,8064;0,0794;0,0853;0,1845;-0,0326;0,0331
0;10,8795;50,7520;1,3544;10,7406;2,6477;4,9488;0,5827;1,3739;11,1524;19,6693;5,0164;4,0466;4,2085;5,9618;2,0128;1,1647;0,4950;0,9677;0,0109;0,2853
1;103,5120;131,6665;82,6628;15,5421;3,8687;5,0000;0,5000;1,3126;12,7910;20,0000;5,0000;4,4804;4,2309;6,0000;2,3469;1,0769;0,4032;1,0000;0,0000;0,2658
2;110,2992;133,6612;82,6372;16,4796;4,2040;5,0000;0,7308;1,1069;14,3111;20,0000;5,0000;5,0067;4,4743;6,0000;2,0000;0,9860;0,4851;1,0000;0,0899;0,2850
3;113,1118;150,9916;85,6910;17,4330;4,2844;5,0112;0,5000;1,0940;15,1184;20,0000;5,0000;5,2554;4,2137;6,0000;2,0000;1,1585;0,4259;1,0000;0,0000;0,2686
4;116,4126;151,4615;89,0606;18,8216;4,3645;5,0000;0,5000;0,9883;15,3874;20,0000;5,0000;5,0077;4,3876;6,0000;2,0000;1,0662;0,3379;1,0000;0,0737;0,2231
5;124,6181;152,7854;85,8294;18,1627;4,6761;5,0000;1,9352;0,5828;17,2150;20,0000;5,0000;4,4935;4,5209;6,0000;2,0000;0,8472;0,3251;1,0000;0,0000;0,2271
6;129,7313;153,1607;88,9200;14,2135;4,8438;5,0000;4,1785;0,2047;18,4701;20,0975;5,0000;3,2979;4,4906;5,6136;2,0000;0,6807;0,3028;0,9940;0,0000;0,1992
7;130,0827;153,1607;91,0290;14,9138;4,8654;5,0000;4,0231;0,2006;18,4052;20,0975;5,0000;3,2295;4,5487;5,6136;3,2758;0,4724;0,2681;0,6179;0,0000;0,1760
8;134,6207;153,4108;108,8511;13,0765;4,8877;5,0000;4,2003;0,1710;19,1299;20,0975;13,6511;1,5720;4,6086;5,6136;3,4071;0,4202;0,2837;0,8672;0,0000;0,1702
9;137,8017;153,4108;106,2374;13,8988;4,8549;5,0000;3,8842;0,2246;19,3160;20,1694;13,5346;1,5852;4,5938;5,5334;3,2080;0,4851;0,3650;1,0300;0,0275;0,1927
10;137,1608;153,4279;101,1508;13,4816;4,8063;5,0000;3,8842;0,2813;19,3955;20,0975;13,3960;1,3889;4,6363;5,5334;3,6912;0,4618;0,3179;1,0000;0,0011;0,1666
11;138,4462;153,4279;109,4811;12,8962;4,8462;5,0000;3,8232;0,2649;19,4958;20,0975;15,9667;0,9353;4,6249;5,5334;3,3448;0,4829;0,3024;0,8749;0,0194;0,1672
12;143,9723;153,5160;122,2506;10,1287;4,9461;5,1145;4,3641;0,1153;19,8276;20,0625;18,5894;0,3246;4,7185;5,9623;3,5984;0,5524;0,3159;0,5868;0,0035;0,1229
13;146,5155;153,5160;129,4597;8,7014;4,9646;5,1042;4,4715;0,0893;19,8771;20,1464;18,8653;0,2541;4,5460;6,0000;3,8499;0,4650;0,3101;0,5792;0,0000;0,1258
14;149,4630;153,5160;131,1971;7,0711;4,9744;5,0356;4,4754;0,0848;19,8634;20,0000;18,8637;0,2966;4,5185;6,0000;3,7003;0,4892;0,2934;0,7068;0,0000;0,1684
15;147,9829;153,5160;129,3030;8,3919;4,9818;5,1289;4,7493;0,0567;19,9325;20,0000;19,1139;0,2005;4,4195;5,7569;3,6937;0,4445;0,3042;0,9492;-0,1108;0,1986
16;146,9746;153,5160;129,6979;9,0453;4,9749;5,1361;4,7692;0,0521;19,9955;20,0187;19,9056;0,0164;4,4015;5,1848;3,6534;0,3369;0,2947;0,8434;0,0000;0,1812
17;147,5082;153,5160;130,0492;8,9822;4,9770;5,1412;4,7868;0,0619;19,9976;20,1012;19,8982;0,0248;4,3487;5,3844;3,5984;0,4191;0,2827;0,5603;0,0000;0,1350
18;146,0265;153,5160;131,7167;9,2718;4,9760;5,0000;4,8575;0,0408;19,9909;20,1012;19,8019;0,0404;4,1680;5,5711;3,1863;0,4669;0,3498;0,5603;0,0677;0,0893
19;146,7204;153,5177;132,4871;8,9401;4,9913;5,1255;4,9055;0,0330;19,9896;20,0040;19,8019;0,0345;4,1206;4,8340;3,0952;0,4242;0,3629;0,6723;0,0462;0,1268
20;147,9793;153,5199;133,9371;7,6466;4,9856;5,1255;4,8634;0,0444;19,9889;20,1548;19,8606;0,0415;4,2311;5,0703;2,8735;0,4589;0,3722;0,6723;0,0462;0,1296
21;148,0833;153,5352;132,1862;7,6881;4,9756;5,1231;4,8078;0,0538;19,9932;20,1256;19,9001;0,0297;4,1751;5,0703;2,8735;0,4175;0,3670;0,6723;0,0843;0,1393
22;149,1462;153,5352;132,8070;7,6411;4,9865;5,0000;4,8688;0,0288;19,9869;20,0000;19,8938;0,0252;4,3101;4,8886;3,7307;0,2806;0,3755;0,7025;0,0843;0,1484
23;149,5110;153,5352;131,3943;7,2578;4,9822;5,0000;4,8545;0,0367;19,9823;20,0000;19,7868;0,0409;4,3177;4,8563;3,6855;0,3323;0,3710;0,6723;0,0347;0,1249
24;151,5941;153,5352;134,1579;4,9482;4,9939;5,0609;4,9267;0,0184;19,9738;20,0296;19,7652;0,0569;4,2733;4,8097;3,5482;0,3253;0,3591;0,7175;0,1714;0,1196
25;151,5024;153,5352;133,4407;5,1000;4,9881;5,0000;4,9161;0,0201;19,9954;20,1200;19,9171;0,0268;4,3456;4,8237;3,7685;0,2790;0,3308;0,6042;0,0682;0,1184
26;152,0081;153,5352;134,5126;4,1030;4,9889;5,0884;4,8463;0,0317;19,9929;20,0000;19,8318;0,0262;4,3522;4,9221;3,3614;0,3644;0,3192;0,7629;0,0586;0,1443
27;152,6465;153,5352;134,3419;3,0022;4,9925;5,0000;4,9345;0,0141;19,9927;20,1101;19,8318;0,0379;4,3380;5,3329;2,8857;0,4833;0,3228;0,5744;-0,1325;0,1563
28;152,5383;153,5352;131,3075;3,4796;4,9855;5,0000;4,7952;0,0404;19,9940;20,0000;19,8688;0,0205;4,3981;5,7433;3,1194;0,4794;0,3574;0,6822;0,0273;0,1725
29;151,0309;153,5352;131,6136;5,6583;4,9828;5,0000;4,8004;0,0451;19,9844;20,0000;19,8200;0,0369;4,3466;5,1759;3,2667;0,4054;0,3316;0,7134;0,0259;0,1836
30;151,5305;153,5352;134,5126;4,9008;4,9978;5,0376;4,9569;0,0108;19,9896;20,0000;19,8200;0,0294;4,2359;5,2250;2,7493;0,5580;0,2950;0,7531;0,0000;0,1951
31;151,0886;153,5352;134,2495;5,6079;4,9887;5,0295;4,8246;0,0370;19,9932;20,0000;19,9315;0,0144;4,3802;5,4422;2,7303;0,5187;0,2538;0,6715;0,0000;0,1769
32;151,2938;153,5352;134,1443;5,6756;4,9917;5,0916;4,8454;0,0401;20,0008;20,1576;19,9323;0,0380;4,3653;5,4790;2,8858;0,5742;0,2783;0,6223;0,0000;0,1888
33;152,0241;153,5352;130,9922;4,5199;4,9848;5,1969;4,8339;0,0583;19,9987;20,1576;19,9466;0,0283;4,2464;5,7705;2,5658;0,7342;0,2792;0,6223;-0,1890;0,1871
34;153,1776;153,5352;150,3017;0,7420;4,9899;5,0608;4,8495;0,0298;19,9994;20,0541;19,9769;0,0098;4,2107;5,9630;2,8682;0,6865;0,2819;0,7304;0,0000;0,2004
35;153,1133;153,5352;149,3553;0,9839;4,9863;5,0000;4,8045;0,0408;20,0039;20,1962;19,8541;0,0473;4,1016;5,5575;2,5030;0,6498;0,3545;0,7694;0,0000;0,2167
36;152,7847;153,5353;148,2025;1,5000;4,9710;5,1658;4,7445;0,0782;19,9933;20,0000;19,8541;0,0239;3,9833;5,3861;2,5076;0,5822;0,3823;0,6310;-0,1607;0,2035
37;152,9406;153,5353;149,4397;1,1287;4,9872;5,1658;4,8058;0,0687;19,9825;20,0000;19,8109;0,0452;4,2390;5,7583;2,7162;0,5854;0,3434;0,6902;0,0000;0,2114
38;152,8624;153,5353;149,6050;1,1307;4,9806;5,1658;4,8136;0,0553;19,9740;20,1294;19,7256;0,0710;4,1716;5,6207;3,2680;0,4647;0,3677;0,7320;0,0000;0,2076
39;153,0725;153,5353;150,3646;0,7308;4,9887;5,1658;4,8903;0,0398;19,9810;20,0752;19,7383;0,0629;4,1151;5,5920;3,0930;0,4465;0,3790;0,8125;0,0000;0,2309
40;153,2251;153,5362;150,2242;0,6980;4,9932;5,1658;4,8438;0,0424;19,9883;20,0191;19,8340;0,0321;4,0786;5,0009;2,9875;0,4898;0,3954;0,7586;0,0000;0,2297
41;153,1530;153,5362;151,2913;0,6310;4,9898;5,1658;4,8951;0,0406;19,9916;20,1287;19,8560;0,0405;4,1372;4,8787;2,7483;0,5205;0,4026;1,0000;0,0000;0,2437
42;153,0504;153,5362;149,0379;0,9093;4,9898;5,1658;4,7854;0,0586;19,9943;20,0958;19,8745;0,0309;4,1241;5,0793;2,4871;0,5794;0,4649;0,8089;-0,1544;0,2152
43;153,1898;153,5362;149,5971;0,8212;4,9885;5,1658;4,8130;0,0481;20,0002;20,0368;19,9802;0,0066;4,1334;5,1557;2,2172;0,5847;0,4429;0,9823;0,0000;0,2078
44;153,0792;153,5362;149,5992;0,7813;4,9816;5,0513;4,8131;0,0384;20,0014;20,1841;19,8231;0,0415;4,1089;5,1550;2,5698;0,4943;0,4785;1,0000;0,0432;0,1723
45;152,9115;153,5362;150,7672;0,7257;4,9751;5,0000;4,8703;0,0341;19,9851;20,0000;19,8231;0,0455;3,9911;4,8826;2,5698;0,5263;0,5200;1,0000;0,0208;0,2112
46;152,9990;153,5362;151,3524;0,6673;4,9800;5,0109;4,9097;0,0290;19,9826;20,0000;19,8125;0,0489;3,8463;4,6022;1,8995;0,7021;0,5476;0,9740;0,2361;0,1572
47;152,9517;153,5362;150,9078;0,7635;4,9743;5,0000;4,8768;0,0358;19,9954;20,0000;19,8447;0,0242;3,9609;4,5207;2,0000;0,5429;0,5658;1,0000;0,3555;0,1513
48;152,9301;153,5362;150,3447;0,9137;4,9770;5,1678;4,8495;0,0521;19,9966;20,0000;19,8923;0,0168;3,8071;4,6630;2,0000;0,7039;0,5803;1,1186;0,3586;0,1662
49;153,2715;153,5362;151,6029;0,4012;4,9886;5,0000;4,9100;0,0186;20,0031;20,1810;19,9657;0,0291;3,9987;4,7639;2,3209;0,5030;0,5598;1,0000;0,3029;0,1108
0;12,8070;38,5961;-1,7129;9,6942;2,9076;4,9461;0,5181;1,5510;12,7490;19,2766;5,1010;4,1397;4,0229;5,8913;2,0276;1,1569;0,4636;0,9920;0,0210;0,2640
1;104,5555;131,1930;81,9657;11,6109;3,8898;4,9356;0,5032;1,0583;14,1226;20,0000;5,0000;3,8684;4,1231;5,8169;2,0000;1,1567;0,5710;0,9659;0,1036;0,2358
2;107,1762;131,1930;75,1570;13,3872;4,0147;5,0000;0,5000;1,1483;14,6592;20,0000;5,0000;3,9010;4,2055;6,0000;1,8806;1,2439;0,6164;1,0000;0,0000;0,2739
3;107,9909;131,1930;79,9185;14,1409;4,0489;5,0000;1,0939;0,8374;15,4490;20,0000;5,0000;4,3134;3,9445;6,0000;2,0000;1,1469;0,6341;1,0000;0,0000;0,2041
4;113,5040;143,4819;85,0011;14,4179;4,1874;5,1372;1,1822;0,8900;16,8861;20,0000;5,8058;3,5397;3,8861;6,0000;1,8734;1,1679;0,6640;1,0000;0,1615;0,1884
5;118,1784;143,4819;89,2162;12,3266;4,2983;5,0000;2,0331;0,6944;18,0946;20,1300;13,1455;1,9338;3,6967;5,5771;1,9014;1,0493;0,5888;1,0000;0,1962;0,1770
6;120,9273;145,1970;90,2911;12,6720;4,4884;5,0052;0,8982;0,7164;18,1217;20,0000;12,1743;2,0356;3,4864;6,0000;1,9017;1,1358;0,5800;0,9315;0,1571;0,1550
7;120,2733;152,0649;88,1712;16,3447;4,2736;5,0000;0,5000;1,0496;18,0418;20,0000;12,1254;2,2941;3,7150;5,4246;2,0000;0,8727;0,5490;0,9624;0,1229;0,1786
8;126,4521;152,0649;98,0083;11,9442;4,7551;5,0448;4,0919;0,2698;18,3248;20,0000;12,3298;2,0526;3,5927;5,0012;2,0000;0,8255;0,5172;0,9322;0,1580;0,1518
9;128,7758;152,0649;109,3947;9,1025;4,8301;5,0000;4,0838;0,2251;18,9062;20,0000;15,0338;1,2412;3,7757;5,6648;2,3867;0,9357;0,4684;0,7534;0,1616;0,1466
10;129,3997;152,0649;101,3266;11,0511;4,7498;5,1750;3,9631;0,2741;19,1840;20,0000;16,5307;1,0598;4,1182;6,0000;2,1393;1,1029;0,4517;0,6863;0,0823;0,1398
11;124,7821;152,0649;106,2383;11,4919;4,7145;5,1728;4,0232;0,2446;18,7839;20,0000;15,6798;1,3768;4,4650;6,0000;2,0000;1,0656;0,4564;0,6172;0,1241;0,1262
12;125,4668;152,0649;105,4396;13,2471;4,6853;5,0000;4,1505;0,2430;18,9303;20,0000;15,0567;1,3525;4,5491;6,0000;2,0115;1,1261;0,4693;0,7530;0,0000;0,1626
13;128,9010;152,0649;106,1778;11,8351;4,6809;5,0000;3,8715;0,2943;19,3126;20,0000;15,0954;1,0170;4,0763;5,8488;2,0000;1,0850;0,5063;0,8827;0,0000;0,1637
14;135,5246;152,0649;116,3280;11,6379;4,7821;5,0000;3,9830;0,2558;19,5542;20,0000;17,4476;0,5634;3,4838;5,1264;2,0000;0,9774;0,4661;0,8719;0,0000;0,1838
15;136,5235;152,0649;112,8539;12,1423;4,7991;5,0000;3,8128;0,2264;19,5565;20,0000;18,1013;0,4872;3,6338;5,8077;2,0000;1,1004;0,4932;0,9716;0,0000;0,2237
16;138,4337;152,0649;118,7224;10,7350;4,7843;5,0000;3,9192;0,2282;19,6964;20,0000;18,3270;0,3338;3,7478;5,8077;2,0000;1,0674;0,5013;0,8054;0,0000;0,1954
17;139,5881;152,9103;124,2524;10,1557;4,8350;5,0000;3,9192;0,2265;19,7332;20,0000;18,3270;0,3158;3,8050;5,8077;2,0000;1,0632;0,5296;0,8565;0,0000;0,2035
18;140,8441;152,9103;123,7230;10,0289;4,8352;5,0000;3,5241;0,3074;19,7777;20,0000;19,2188;0,2251;3,9941;6,0000;2,2351;0,8955;0,4970;0,8353;0,0000;0,2341
19;141,8747;152,9103;123,7230;9,7299;4,9168;5,0000;4,4634;0,1175;19,8151;20,0000;19,2540;0,1926;3,9592;5,4680;2,1158;0,8298;0,5428;0,9379;0,0000;0,2213
20;145,6548;152,9103;128,3860;8,0311;4,9368;5,0834;4,2569;0,1232;19,8004;20,0000;19,1492;0,2342;3,7955;5,4468;2,0000;0,6774;0,5458;0,9642;0,0000;0,2350
21;147,5087;152,9869;124,7040;7,0653;4,9536;5,0000;4,7512;0,0656;19,8014;20,0000;18,8488;0,2684;3,7460;5,4812;2,7648;0,5828;0,5517;1,0000;0,0000;0,2570
