era;generation;difficultyMode;temp;wet;windStrength;eatPredator;eatHerbivore;agentIndex;score;hp;stamina;speed;tempResist;wetResist;fatSave;eatNeed;speedN;staminaN;hpLoseN;eatN;abilitiesBonus;hpPenalty;eatPenalty
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;6;152,9008;96,99126;20;4,972239;15,68533;45,31577;0,285662;3,720207;0,9944477;1;0,03008736;0;53,99521;1,094461;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;7;148,8416;79,10027;19,29355;4,992095;28,9625;36,14908;0,0965233;4,005699;0,998419;0,9646776;0,2089973;0;50,71355;1,871971;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;8;149,1865;93,00987;19,22403;4,994955;8,483248;46,58953;0,1185416;4,081864;0,9989909;0,9612017;0,06990127;0;50,41986;1,233313;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;9;130,217;-1890,21;19,21928;4,990318;-20,78395;43,70325;0,09837265;3,985362;0,9980636;0,9609642;1;0;50,30254;20,08554;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;10;147,7433;87,17218;19,14622;4,953824;18,74031;35,64621;0,01051654;3,928448;0,9907647;0,957311;0,1282782;0;49,21269;1,469371;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;11;150,9773;86,87357;19,60338;4,999276;14,94838;35,6044;0,2159719;4,327389;0,9998552;0,9801688;0,1312643;0;52,45985;1,482593;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;12;149,7801;97,22762;19,41486;4,969312;15,04982;48,91012;0,218784;3,66679;0,9938623;0,9707429;0,02772377;0;50,8668;1,086728;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;13;151,1335;92,10892;19,71362;4,96889;16,93682;38,22917;0,200365;4,235507;0,9937779;0,9856812;0,07891083;0;52,40062;1,267102;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;14;152,1123;90,99448;19,78232;5;15,44047;37,71058;0,100476;4,173905;1;0,9891158;0,09005523;0;53,42248;1,310181;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;15;145,9418;28,05704;20;5;36,96134;32,91698;0,4891239;3,911734;1;1;0,7194296;0;54,59815;8,656314;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;16;153,3688;94,31107;20;4,998017;22,45003;42,64865;0,2582501;4,357117;0,9996034;1;0,05688934;0;54,55486;1,186097;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;17;153,2677;97,20867;19,95579;4,999899;15,78059;45,931;0,1932128;4,154149;0,9999798;0,9977893;0,02791328;0;54,35509;1,087346;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;18;153,2705;95,1411;19,96964;4,99976;16,40924;41,31453;0,2590832;4,30797;0,999952;0,9984822;0,04858902;0;54,42744;1,156927;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;19;149,5869;89,87712;19,44556;4,965317;27,71028;44,5705;0,2461191;4,016862;0,9930633;0,9722782;0,1012288;0;50,94176;1,354844;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;20;152,1691;86,08199;19,99769;4,958522;23,44735;36,1225;0,1408051;3,855233;0,9917043;0,9998845;0,1391801;0;53,68736;1,518222;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;21;153,3555;96,06647;20;4,994619;18,13663;42,82981;0,378873;3,790531;0,9989239;1;0,03933525;0;54,48077;1,125251;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;22;152,9773;95,97608;19,99955;4,977458;18,75863;42,95932;0,2781816;4,032775;0,9954917;0,9999777;0,04023918;0;54,10565;1,128306;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;23;151,2155;85,94447;19,65374;5;19,80233;35,26629;0,2410844;4,126692;1;0,982687;0,1405553;0;52,73999;1,524499;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;24;152,522;92,6712;19,8511;4,998916;21,15322;39,67696;0,2444625;4,308462;0,9997832;0,9925548;0,07328804;0;53,76786;1,245907;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;25;131,0918;-76,38992;19,55685;4,949027;42,65374;34,80607;0,1206198;3,912024;0,9898054;0,9778425;1;0;51,17729;20,08554;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;26;150,303;76,48895;19,68396;4,972815;9,906293;33,06298;0,08892404;3,936199;0,9945629;0,9841982;0,2351105;0;52,32752;2,024518;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;27;153,3601;95,40716;19,98954;4,998474;19,73579;42,46906;0,2194622;4,356498;0,9996948;0,9994771;0,04592842;0;54,50781;1,147729;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;28;153,261;95,41602;19,96717;4,999506;16,38905;41,70861;0,2449501;4,367999;0,9999012;0,9983584;0,04583984;0;54,40843;1,147424;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;29;150,2305;94,0253;19,4016;5;23,71665;43,70843;0,2005031;3,708563;1;0,9700802;0,05974701;0;51,42684;1,196309;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;30;132,9126;-78,37509;19,70287;4,999923;-8,696756;48,55261;0,1446192;3,605899;0,9999846;0,9851437;1;0;52,99813;20,08554;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;31;147,5241;66,5255;19,19938;4,992874;34,3097;42,71928;0,08588088;3,732345;0,9985749;0,9599692;0,334745;0;50,25389;2,729818;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;32;133,797;-539,0428;19,86806;5;-15,09312;44,12976;0,1679422;3,83287;1;0,9934033;1;0;53,88253;20,08554;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;33;148,8895;86,82838;19,23983;4,988736;14,43616;35,6582;0,1463596;4,173938;0,9977471;0,9619917;0,1317162;0;50,37411;1,484605;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;34;149,3885;86,84778;19,48248;4,952674;14,37323;35,67632;0,2219865;4,18754;0,9905348;0,9741241;0,1315222;0;50,87227;1,483741;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;35;150,9804;93,06204;20;4,888269;21,48694;40,2379;0,304363;4,081526;0,9776538;1;0,06937958;0;52,21175;1,231384;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;36;144,1673;93,13767;18,81079;4,835857;23,97765;42,38962;0,4399715;4,19781;0,9671714;0,9405395;0,06862327;0;45,3959;1,228593;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;37;143,9286;91,02869;18,11925;5;12,45006;38,56826;0,2967311;3,954634;1;0,9059623;0,08971306;0;45,23742;1,308837;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;38;146,3801;91,99654;18,63914;5;22,27307;39,56102;0,278935;3,938717;1;0,9319569;0,08003464;0;47,65149;1,271381;0
0;27;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;39;151,0289;96,38469;19,83623;4,925937;15,55882;43,83356;0,3206012;3,953429;0,9851874;0,9918116;0,03615311;0;52,14341;1,11456;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;0;153,5228;97,57885;20;5;16,84331;49,34034;0,3378884;4,429477;1;1;0,0242115;0;54,59815;1,075337;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;1;153,5218;97,54738;20;5;16,16018;46,83245;0,2146725;3,545425;1;1;0,02452621;0;54,59815;1,076353;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;2;153,505;97,17274;20;4,999788;16,02679;45,60219;0,2427398;3,862815;0,9999577;1;0,02827255;0;54,59353;1,088519;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;3;153,4966;96,94173;20,0226;4,999749;16,02502;44,9151;0,2412378;3,665136;0,9999498;1;0,03058273;0;54,59267;1,096089;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;4;153,4966;96,94173;20,0226;4,999749;16,02502;44,9151;0,2412378;3,665136;0,9999498;1;0,03058273;0;54,59267;1,096089;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;5;146,5663;89,5832;18,87476;4,955829;18,5635;36,80066;0,175722;4,006643;0,9911658;0,9437379;0,104168;0;47,93315;1,366843;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;6;150,0686;87,91205;19,62807;4,947217;18,76268;35,98263;0,06420086;4,307783;0,9894433;0,9814036;0,1208795;0;51,50577;1,437116;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;7;149,3432;73,45207;19,54487;4,970689;13,74816;31,83738;0,1212507;3,932656;0,9941378;0,9772436;0,2654793;0;51,56086;2,217627;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;8;150,553;82,10139;19,66915;4,973474;27,88814;36,63741;0,1506286;3,890402;0,9946947;0,9834573;0,1789861;0;52,26381;1,710795;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;9;153,5015;96,99494;20;4,999893;15,44522;45,53197;0,3262255;3,592382;0,9999787;1;0,03005058;0;54,59582;1,09434;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;10;153,5068;97,13385;20,16584;4,999927;16,82293;44,93159;0,2285064;3,689946;0,9999854;1;0,0286615;0;54,59656;1,089789;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;11;153,5005;96,90015;20;4,999992;14,99817;45,65247;0,2455517;4,126395;0,9999984;1;0,03099854;0;54,59797;1,097457;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;12;153,5095;97,17821;20;4,999984;15,85334;45,76453;0,3195655;4,226392;0,9999968;1;0,02821793;0;54,5978;1,08834;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;13;143,2995;90,34085;17,98549;4,999958;11,87342;38,28508;0,2891322;3,954981;0,9999915;0,8992745;0,09659149;0;44,63561;1,336126;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;14;151,5078;95,07487;19,85702;4,945722;13,86728;42,38044;0,2966566;3,953929;0,9891444;0,9928508;0,04925125;0;52,66707;1,159227;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;15;150,515;96,95795;19,43727;5;14,74804;46,11645;0,2237616;3,515524;1;0,9718636;0,03042053;0;51,6106;1,095556;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;16;153,4315;97,655;20;4,995702;15,79206;47,73194;0,2312221;4,161696;0,9991404;1;0,02345001;0;54,50436;1,072884;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;17;147,3429;86,89867;19,04887;4,958357;18,61021;35,51343;0,09468645;3,835323;0,9916714;0,9524435;0,1310133;0;48,82438;1,481478;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;18;151,0207;84,22856;19,79672;4,958833;25,38189;36,02644;0,01672072;3,87791;0,9917666;0,9898362;0,1577144;0;52,62575;1,605031;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;19;152,7683;86,94131;19,93569;4,99999;19,78084;35,68322;0,2540486;4,16631;0,9999979;0,9967844;0,1305869;0;54,24792;1,479584;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;20;152,6486;95,91193;19,84885;5;20,78244;44,2854;0,2061388;4,118039;1;0,9924426;0,04088074;0;53,77912;1,13048;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;21;143,808;62,35217;18,9911;4,872371;34,91164;42,29425;0,2078365;4,303696;0,9744741;0,9495551;0,3764783;0;46,90191;3,093907;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;22;152,7446;94,77727;19,89633;4,994401;20,56792;41,9374;0,2604674;4,042723;0,9988802;0,9948166;0,05222733;0;53,91418;1,169624;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;23;150,6541;95,7151;19,70827;4,940986;16,75482;42,03621;0,2201266;4,152138;0,9881972;0,9854134;0,04284905;0;51,79125;1,137175;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;24;148,7658;93,95334;19,29716;4,954001;15,23197;40,24791;0,2479654;3,598058;0,9908003;0,9648579;0,06046661;0;49,96468;1,198895;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;25;148,3497;87,23863;19,27407;4,952327;18,48959;35,64611;0,008511104;3,809885;0,9904655;0,9637035;0,1276137;0;49,81609;1,466445;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;26;147,0324;85,84476;19,01517;4,953284;12,20596;35,65446;0,2957662;4,137143;0,9906569;0,9507583;0,1415524;0;48,56147;1,529066;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;27;151,3075;95,09919;19,65431;4,986829;14,00596;42,33229;0,2183426;4,178744;0,9973658;0,9827155;0,0490081;0;52,46586;1,158382;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;28;150,3478;94,31978;19,47493;4,986852;13,59435;41,39977;0,2476133;4,351731;0,9973704;0,9737467;0,05680222;0;51,5336;1,185787;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;29;151,5537;96,23339;19,80191;4,959795;20,93402;45,33175;0,4005131;3,922046;0,9919589;0,9900955;0,03766609;0;52,67331;1,11963;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;30;152,7743;94,80447;20;4,969818;13,44422;42,21746;0,4186479;4,019271;0,9939635;1;0,05195534;0;53,94295;1,16867;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;31;147,6712;86,54787;18,96876;4,995935;15,28003;35,42339;0,1378957;4,173917;0,9991871;0,948438;0,1345213;0;49,16836;1,497151;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;32;148,2846;84,69179;19,1165;4,994299;14,64079;34,77627;0,08105518;4,173912;0,9988599;0,9558252;0,1530821;0;49,86752;1,582881;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;33;150,8207;86,88346;19,83454;4,933992;23,86463;36,68322;0,3050868;3,930426;0,9867985;0,9917269;0,1311654;0;52,30285;1,482154;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;34;148,0996;75,74884;19,15764;4,999114;30,01562;35,74078;0,04615981;3,976965;0,9998228;0,9578819;0,2425116;0;50,16962;2,069971;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;35;132,1748;-105,1215;19,56237;5;43,15834;31,74744;0,5348595;4,140797;1;0,9781185;1;0;52,2603;20,08554;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;36;149,9019;72,81972;19,54355;5;31,30908;36,16224;0,483892;4,007607;1;0,9771775;0,2718028;0;52,16204;2,260099;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;37;153,3625;95,18465;20;4,996325;20,22782;42,38365;0,2957424;3,559289;0,9992651;1;0,04815353;0;54,51796;1,155416;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;38;149,5934;78,69328;19,52814;4,971357;19,81389;32,96053;0,247012;4,247757;0,9942714;0,9764069;0,2130672;0;51,48841;1,894967;0
0;28;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;39;146,3651;84,52454;18,90875;4,94852;18,80218;34,61332;-0,05456678;3,939802;0,989704;0,9454376;0,1547546;0;47,95596;1,590843;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;0;153,5228;97,57885;20;5;16,84331;49,34034;0,3378884;4,429477;1;1;0,0242115;0;54,59815;1,075337;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;1;153,5218;97,54738;20;5;16,16018;46,83245;0,2146725;3,545425;1;1;0,02452621;0;54,59815;1,076353;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;2;153,5095;97,17821;20;4,999984;15,85334;45,76453;0,3195655;4,226392;0,9999968;1;0,02821793;0;54,5978;1,08834;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;3;153,5068;97,13385;20,16584;4,999927;16,82293;44,93159;0,2285064;3,689946;0,9999854;1;0,0286615;0;54,59656;1,089789;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;4;153,505;97,17274;20;4,999788;16,02679;45,60219;0,2427398;3,862815;0,9999577;1;0,02827255;0;54,59353;1,088519;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;5;151,2682;65,04165;20;4,978117;13,94444;30,35318;0,3365051;4,124959;0,9956234;1;0,3495835;0;54,12232;2,854083;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;6;149,9838;96,77048;19,33501;5;15,0052;45,24419;0,2801538;4,242661;1;0,9667507;0,03229515;0;51,08554;1,101734;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;7;153,4307;94,83922;20;5;20,96603;42,29493;0,2802349;3,749104;1;1;0,05160782;0;54,59815;1,167452;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;8;146,3608;75,52209;19,10017;4,926024;32,52792;42,3675;0,2168407;3,958659;0,9852049;0,9550087;0,2447791;0;48,4449;2,0841;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;9;153,4962;96,8137;20;4,999924;16,74384;44,14966;0,2243784;3,740034;0,9999849;1;0,03186302;0;54,5965;1,100307;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;10;153,514;97,33035;20;4,999965;16,66949;45,61943;0,2163551;3,498887;0,999993;1;0,02669647;0;54,5974;1,083384;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;11;148,7644;93,91404;19,29716;4,954001;15,10089;40,24791;0,2479654;3,598058;0,9908003;0,9648579;0,06085961;0;49,96468;1,200309;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;12;153,3625;95,18465;20;4,996325;20,22782;42,38365;0,2957424;3,559289;0,9992651;1;0,04815353;0;54,51796;1,155416;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;13;152,796;95,51567;19,87892;4,999951;21,87452;44,54861;0,2099825;4,087554;0,9999903;0,9939459;0,04484329;0;53,94;1,143999;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;14;153,5023;96,95972;20;4,999982;16,73698;44,51515;0,2231988;3,954875;0,9999965;1;0,03040276;0;54,59776;1,095497;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;15;153,4128;94,96125;20;4,998982;20,75948;42,3545;0,2035834;3,970603;0,9997965;1;0,0503875;0;54,57594;1,163186;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;16;151,3761;95,26773;19,6631;4,987625;14,50674;42,31301;0,3206482;4,303692;0,9975249;0,9831548;0,04732269;0;52,52869;1,15254;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;17;148,8746;87,4388;19,1889;4,999394;15,81989;35,74242;-0,1437626;4,162464;0,9998788;0,9594448;0,125612;0;50,33231;1,457665;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;18;148,5887;82,86684;19,18529;4,996732;8,316041;35,74781;0,117822;4,000044;0,9993464;0,9592646;0,1713316;0;50,26063;1,671957;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;19;149,1307;81,75952;19,40105;4,972388;11,49691;34,26305;0,1537389;4,085203;0,9944776;0,9700526;0,1824048;0;50,85917;1,728432;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;20;151,0232;88,62524;19,68754;4,976807;26,92812;40,47648;0,2047999;4,393756;0,9953614;0,9843768;0,1137476;0;52,42987;1,406695;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;21;147,3429;86,89867;19,04887;4,958358;18,61021;35,51343;0,09468645;3,835323;0,9916716;0,9524435;0,1310133;0;48,82439;1,481478;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;22;147,3429;86,89867;19,04887;4,958357;18,61021;35,51343;0,09468645;3,734492;0,9916714;0,9524435;0,1310133;0;48,82438;1,481478;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;23;151,9466;95,70824;19,79767;4,98027;13,52305;43,87856;0,2575235;4,16349;0,9960541;0,9898837;0,04291763;0;53,08401;1,137409;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;24;152,9832;96,39846;20;4,976959;14,92561;44,30565;0,3072975;4,185895;0,9953918;1;0,0360154;0;54,09727;1,114099;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;25;145,5024;72,09831;19,18647;4,871569;30,33296;34,62997;0,08814314;4,459761;0,9743137;0,9593236;0,2790169;0;47,81191;2,309545;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;26;146,1633;82,28561;19,23639;4,861849;30,75434;42,98327;0,04144254;3,841183;0,9723698;0,9618195;0,1771439;0;47,86472;1,701367;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;27;148,4811;96,72312;19,14629;4,972619;16,22301;44,22056;0,244764;3,69204;0,9945238;0,9573147;0,03276878;0;49,58443;1,103301;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;28;152,6586;96,86668;19,84477;5,115213;16,13482;44,63765;0,2408494;3,697488;1;0,9922386;0,03133324;0;53,75718;1,098559;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;29;151,8809;86,87812;20;4,942807;14,37232;35,68979;0,1496696;4,052046;0,9885615;1;0,1312188;0;53,36327;1,482391;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;30;153,4385;95,0623;20;5;13,30758;42,75947;0,213611;4,009706;1;1;0,04937698;0;54,59815;1,159665;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;31;150,8207;86,88346;19,83454;4,933992;23,86463;36,68322;0,4383745;3,930426;0,9867985;0,9917269;0,1311654;0;52,30285;1,482154;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;32;150,818;86,82283;19,83454;4,933992;23,94378;36,68322;0,3050868;3,930426;0,9867985;0,9917269;0,1317717;0;52,30285;1,484852;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;33;147,751;45,25126;19,69765;4,997488;19,8665;27,98712;0,2222479;4,140182;0,9994976;0,9848827;0,5474874;0;52,9189;5,167879;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;34;152,4449;96,11753;19,81662;4,998242;19,56604;43,73428;0,2428225;4,243089;0,9996484;0,990831;0,03882469;0;53,56838;1,123528;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;35;152,8379;95,91563;19,88396;5;13,79945;44,09926;0,2330444;4,126242;1;0,9941978;0,04084374;0;53,96824;1,130354;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;36;152,0527;96,423;19,74555;4,997161;14,38917;44,83195;0,2395752;4,15513;0,9994322;0,9872774;0,03577004;0;53,166;1,113279;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;37;150,4847;84,26001;19,63219;4,974299;26,28828;36,54897;0,09551392;4,148805;0,9948599;0,9816093;0,1573999;0;52,08821;1,603518;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;38;149,6666;78,12563;19,65848;4,9439;29,57656;36,34664;0,1669955;4,492877;0,98878;0,9829241;0,2187437;0;51,59415;1,927514;0
0;29;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;39;148,4919;87,0659;19,11342;5;17,08566;35,45431;0,04227884;3,851977;1;0,9556711;0,129341;0;49,96597;1,474064;0
0;30;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;0;153,5228;97,57885;20;5;16,84331;49,34034;0,3378884;4,429477;1;1;0,0242115;0;54,59815;1,075337;0
0;30;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;1;153,5218;97,54738;20;5;16,16018;46,83245;0,2146725;3,545425;1;1;0,02452621;0;54,59815;1,076353;0
0;30;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;2;153,514;97,33035;20;4,999965;16,66949;45,61943;0,2163551;3,498887;0,999993;1;0,02669647;0;54,5974;1,083384;0
0;30;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;3;153,5095;97,17821;20;4,999984;15,85334;45,76453;0,3195655;4,226392;0,9999968;1;0,02821793;0;54,5978;1,08834;0
0;30;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;4;153,5068;97,13385;20,16584;4,999927;16,82293;44,93159;0,2285064;3,689946;0,9999854;1;0,0286615;0;54,59656;1,089789;0
0;30;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;5;152,0037;72,79656;20;4,984715;15,58786;31,5856;0,4325464;3,977534;0,9969429;1;0,2720344;0;54,26534;2,261669;0
0;30;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;6;152,4185;89,25739;20;4,963125;14,81557;36,78204;0,3071836;4,206349;0,9926249;1;0,1074261;0;53,79874;1,380269;0
0;30;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;7;151,7727;95,27;19,68878;5;14,54244;42,29666;0,255345;3,937515;1;0,9844392;0,04729996;0;52,92513;1,152461;0
0;30;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;8;151,6621;85,13781;20;4,936269;14,36006;34,97903;0,3284659;4,165162;0,9872538;1;0,1486219;0;53,2239;1,561842;0
0;30;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;9;153,5322;97,88438;20;4,99998;16,82165;47,65064;0,2462612;4,540287;0,999996;1;0,02115616;0;54,59771;1,065526;0
0;30;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;10;153,4789;96,24488;20;5;16,74161;42,94848;0,1848651;4,012788;1;1;0,03755119;0;54,59815;1,119244;0
0;30;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;11;148,0454;69,86916;19,30981;4,978208;23,4277;31,42863;0,2175026;4,084304;0,9956415;0,9654907;0,3013085;0;50,51471;2,469277;0
0;30;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;12;150,0137;85,62335;19,54468;4,970352;18,72528;35,01104;0,2266899;4,22565;0,9940704;0,9772341;0,1437665;0;51,55292;1,539256;0
0;30;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;13;146,9506;95,11407;18,90815;4,956609;21,9427;43,68015;0,2232752;3,959894;0,9913217;0,9454074;0,04885933;0;48,10847;1,157865;0
0;30;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;14;151,833;91,97337;19,97147;4,937823;25,78589;43,36815;0,2186576;3,953097;0,9875647;0,9985734;0,08026627;0;53,10527;1,272265;0
0;30;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;15;153,4209;94,56006;20;5;16,82165;40,47614;0,3460217;4,302028;1;1;0,05439942;0;54,59815;1,17727;0
0;30;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;16;153,4623;95,75297;20;5;22,39204;46,10037;0,2812933;3,511484;1;1;0,04247032;0;54,59815;1,135884;0
0;30;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;17;151,1677;96,86958;19,77395;4,947386;16,00408;44,73235;0,2395127;4,271055;0,9894772;0,9886975;0,03130424;0;52,26617;1,098464;0
